source_url,source_host,archive_url,archive_service,link_text,path,link_count,warc,offset,inflated_length,deflated_length
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594300943768/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/https://s-media-cache-ak0.pinimg.com/736x/74/fa/2a/74fa2af215e4b320d09714c546309722.jpg,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594299688308/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/https://s-media-cache-ak0.pinimg.com/736x/d1/90/d2/d190d268e256f5705a8fc0d0c8ddb730.jpg,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594300887615/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/https://s-media-cache-ak0.pinimg.com/236x/7c/0a/78/7c0a78b56cd6b32706e3590ce2916de1.jpg,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594300146499/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/https://s-media-cache-ak0.pinimg.com/736x/95/fa/63/95fa63318153136d80b1f5eb4ee72fc1.jpg,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594296699150/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/https://s-media-cache-ak0.pinimg.com/736x/7c/37/d0/7c37d0558c7bb00259fc60333e2b286e.jpg,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639/https://www.pinterest.com/pin/68609594296230534/,InternetArchive,,A@/href,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/http://i0.wp.com/www.images-iherb.com/l/CES-00010-1.jpg?resize=220%2C220,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/http://i2.wp.com/onlineathens.com/sites/default/files/11617371.jpg?resize=394%2C267,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bitsofzen.com/tag/fashion/,bitsofzen.com,https://web.archive.org/web/20160117172639im_/http://i2.wp.com/travelchannel.sndimg.com/content/dam/images/travel/fullset/2014/12/2/top-hawaiian-beaches-lanikai-oahu.jpg.rend.tccom.1280.960.jpeg?resize=391%2C293,InternetArchive,,IMG@/src,76,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,231885532,44826,
https://bn.wikipedia.org/wiki/%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A6%BF%E0%A6%82_%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B0,bn.wikipedia.org,https://www.webcitation.org/6FHQkzcQC?url=http://www.acm.org/press-room/news-releases/2013/turing-award-12/,Webcitation,"""Turing award 2012""",A@/href,305,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,236930893,113389,
https://bn.wikipedia.org/wiki/%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A1%E0%A7%8D%E2%80%8C%E0%A6%B0%E0%A6%BF%E0%A6%B6_%E0%A6%AB%E0%A6%A8_%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%97%E0%A7%87%E0%A6%B2,bn.wikipedia.org,https://web.archive.org/web/20030610222132/http://projekt.gutenberg.de/autoren/schleglf.htm,InternetArchive,https://web.archive.org/web/20030610222132/http://projekt.gutenberg.de/autoren/schleglf.htm,A@/href,123,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,236957155,58118,
https://bn.wikipedia.org/wiki/%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A1%E0%A7%8D%E2%80%8C%E0%A6%B0%E0%A6%BF%E0%A6%B6_%E0%A6%AB%E0%A6%A8_%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%97%E0%A7%87%E0%A6%B2,bn.wikipedia.org,https://web.archive.org/web/20061203000826/http://chspm.univ-paris1.fr/transophie/fichiers/Schlegeletudes.pdf,InternetArchive,Bibliography,A@/href,123,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,236957155,58118,
https://bn.wikipedia.org/wiki/%E0%A6%B7%E0%A6%B7%E0%A7%8D%E0%A6%A0_%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6_(%E0%A6%AE%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%95%E0%A7%8B),bn.wikipedia.org,https://web.archive.org/web/20100407120638/http://dcusa.themoroccanembassy.com/moroccan_embassy_political_system_the_king.aspx,InternetArchive,"""King Mohammed Ben Al-Hassan""",A@/href,169,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,236972444,83053,
https://da.wikipedia.org/wiki/Mads_Gl%C3%A6sner,da.wikipedia.org,https://web.archive.org/web/20200401000000/https://www.sports-reference.com/olympics/athletes/gl/mads%2Dglaesner%2D1.html,InternetArchive,Mads Glæsners profil,A@/href,269,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,273707454,71822,
https://davidgerard.co.uk/blockchain/2019/05/27/the-origin-of-number-go-up-in-bitcoin-culture/,davidgerard.co.uk,https://web.archive.org/web/20190527190014/https://forums.somethingawful.com/showthread.php?threadid=3811209&pagenumber=33&perpage=40#post477092766,InternetArchive,archive,A@/href,136,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,277762539,63868,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20170215023314/https://www.lubrizol.com/en/Corporate-Responsibility/HSES/Product-Stewardship/Polyisobutylene-Succinimides-in-Engine-Oil,InternetArchive,"""Polyisobutylene Succinimides in Engine Oil""",A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20051125140600/http://ehp.niehs.nih.gov/members/1994/Suppl-4/hammerle-full.html,InternetArchive,"""A perspective on the potential development of environmentally acceptable light-duty diesel vehicles",A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20060923051056/http://www.cit.uscourts.gov/slip_op/Slip_op04/Slip%20Op%2004-87.pdf,InternetArchive,"""04-87 BASF Corp. v. United States""",A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20151224052742/http://www.acs.org/content/acs/en/sustainability/archive/news-a-greener-chewing-gum.html,InternetArchive,"""Making ""Greener"" Chewing Gum""",A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20120721233810/http://www.ffcr.or.jp/zaidan/FFCRHOME.nsf/7bd44c20b0dc562649256502001b65e9/916cae3da5a8a11b49256f320018877f/%24FILE/D286.pdf,InternetArchive,Additional information,A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.m.wikipedia.org/wiki/Butyl_rubber,en.m.wikipedia.org,https://web.archive.org/web/20100408002915/http://www.tpcgrp.com/Products/Polyisobutylene-150.html,InternetArchive,Physical properties and other information,A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306495940,61567,
https://en.wikipedia.org/wiki/Pea_soup,en.wikipedia.org,https://web.archive.org/web/20040618152456/http://www.wilddelights.se/arteng.html,InternetArchive,The homely fare of Sweden,A@/href,638,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306781792,117125,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/BMb7d,ArchiveToday,https://archive.is/BMb7d,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/MwyS,ArchiveToday,https://archive.is/MwyS,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/70E93,ArchiveToday,https://archive.is/70E93,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/qqjlZ,ArchiveToday,https://archive.is/qqjlZ,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/Z2Z6U,ArchiveToday,https://archive.is/Z2Z6U,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/dZ1aO,ArchiveToday,https://archive.is/dZ1aO,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/Jr6Ml,ArchiveToday,https://archive.is/Jr6Ml,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/nkrkR,ArchiveToday,https://archive.is/nkrkR,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/PxPzM,ArchiveToday,https://archive.is/PxPzM,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/dN0qZ,ArchiveToday,https://archive.is/dN0qZ,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/csClW,ArchiveToday,https://archive.is/csClW,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/E0oJm,ArchiveToday,https://archive.is/E0oJm,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/E0oJm,ArchiveToday,https://archive.is/E0oJm,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/JiKyK,ArchiveToday,https://archive.is/JiKyK,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/fnoqc,ArchiveToday,https://archive.is/fnoqc,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://web.archive.org/web/20200920105514/https://www.tylertech.com/,InternetArchive,https://web.archive.org/web/20200920105514/https://www.tylertech.com/,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/00l0r,ArchiveToday,https://archive.is/00l0r,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/fof2z,ArchiveToday,https://archive.is/fof2z,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/eGzkI,ArchiveToday,https://archive.is/eGzkI,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://endchan.net/qanonresearch/res/47542.html,endchan.net,https://archive.is/YweFO,ArchiveToday,https://archive.is/YweFO,A@/href,4796,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,306867646,1049733,
https://es.wikipedia.org/wiki/Aach,es.wikipedia.org,//web.archive.org/web/*/http://www.statistik.baden-wuerttemberg.de/SRDB/Tabelle.asp?01035050GE335001,InternetArchive,historial,A@/href,182,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,310912250,58592,
https://es.wikipedia.org/wiki/Aach,es.wikipedia.org,//web.archive.org/web/2/http://www.statistik.baden-wuerttemberg.de/SRDB/Tabelle.asp?01035050GE335001,InternetArchive,última versión,A@/href,182,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,310912250,58592,
https://eso.org/public/austria/images/ann16050a/,eso.org,https://web.archive.org/web/20190722044743/http://www.sterrenlab.com/camps/eso-astronomy-camp-2016/,InternetArchive,ESO Astronomy Camp 2016,A@/href,707,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311499262,119365,
https://eso.org/public/austria/images/ann16050a/,eso.org,https://web.archive.org/web/20190810160701/http://www.sterrenlab.com/camps/eso-astronomy-camp-2015/,InternetArchive,ESO Astronomy Camp 2015,A@/href,707,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311499262,119365,
https://eso.org/public/austria/images/ann16050a/,eso.org,https://web.archive.org/web/20190321214717/http://www.sterrenlab.com/camps/eso-astronomy-camp-2014/,InternetArchive,ESO Astronomy Camp 2014,A@/href,707,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311499262,119365,
https://eso.org/public/italy/images/viewall/list/5/?lang,eso.org,https://web.archive.org/web/20190722044743/http://www.sterrenlab.com/camps/eso-astronomy-camp-2016/,InternetArchive,ESO Astronomy Camp 2016,A@/href,718,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311519125,187016,
https://eso.org/public/italy/images/viewall/list/5/?lang,eso.org,https://web.archive.org/web/20190810160701/http://www.sterrenlab.com/camps/eso-astronomy-camp-2015/,InternetArchive,ESO Astronomy Camp 2015,A@/href,718,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311519125,187016,
https://eso.org/public/italy/images/viewall/list/5/?lang,eso.org,https://web.archive.org/web/20190321214717/http://www.sterrenlab.com/camps/eso-astronomy-camp-2014/,InternetArchive,ESO Astronomy Camp 2014,A@/href,718,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,311519125,187016,
https://fa.m.wikipedia.org/wiki/%D8%A8%D9%86%DA%A9_%D8%A2%D9%88_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7,fa.m.wikipedia.org,https://web.archive.org/web/20090106075444/http://www.roozonline.com/archives/2007/06/post_2509.php,InternetArchive,«نسخه آرشیو شده»,A@/href,301,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,316871576,104570,
https://fa.m.wikipedia.org/wiki/%D8%A8%D9%86%DA%A9_%D8%A2%D9%88_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7,fa.m.wikipedia.org,https://web.archive.org/web/20101017144033/http://www.forbes.com/lists/2010/18/global-2000-10_The-Global-2000_Rank.html,InternetArchive,بایگانی‌شده,A@/href,301,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,316871576,104570,
https://fa.m.wikipedia.org/wiki/%D8%A8%D9%86%DA%A9_%D8%A2%D9%88_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7,fa.m.wikipedia.org,https://web.archive.org/web/20100107040948/http://www.pbs.org/wgbh/theymadeamerica/whomade/giannini_hi.html,InternetArchive,بایگانی‌شده,A@/href,301,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,316871576,104570,
https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DA%A9_%D9%85%D8%AD%D9%85%D8%AF%D8%A8%D9%86%E2%80%8C%D8%AC%D8%B9%D9%81%D8%B1,fa.wikipedia.org,https://web.archive.org/web/20130101150433/https://www.amar.org.ir/Default.aspx?tabid=553,InternetArchive,«نتایج سرشماری عمومی نفوس و مسکن ۱۳۸۵»,A@/href,569,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,316935237,119344,
https://gl.m.wikipedia.org/wiki/Tibur%C3%B3n_branco,gl.m.wikipedia.org,https://web.archive.org/web/20090613042406/http://sacoast.uwc.ac.za/education/resources/envirofacts/greatwhite.htm,InternetArchive,"""The Great White Shark""",A@/href,419,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,343267616,120026,
https://gl.m.wikipedia.org/wiki/Tibur%C3%B3n_branco,gl.m.wikipedia.org,https://web.archive.org/web/20131014173510/http://biology.duke.edu/wraylab/papers/Nyberg%26al_2006.pdf,InternetArchive,Arquivado,A@/href,419,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,343267616,120026,
https://gl.m.wikipedia.org/wiki/Tibur%C3%B3n_branco,gl.m.wikipedia.org,https://web.archive.org/web/20121115202803/http://www.ucmp.berkeley.edu/vertebrates/Doug/shark.html,InternetArchive,"""Shark Images from Douglas J. Long, UCMP""",A@/href,419,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,343267616,120026,
https://gl.m.wikipedia.org/wiki/Tibur%C3%B3n_branco,gl.m.wikipedia.org,https://www.webcitation.org/6Dp1b5fhl?url=http://marinebio.org/species.asp?id=38,Webcitation,Carcharodon carcharias,A@/href,419,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,343267616,120026,
https://gl.m.wikipedia.org/wiki/Tibur%C3%B3n_branco,gl.m.wikipedia.org,https://web.archive.org/web/20121115202803/http://www.ucmp.berkeley.edu/vertebrates/Doug/shark.html,InternetArchive,The Great White Shark,A@/href,419,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,343267616,120026,
https://halo-esports.gamepedia.com/Halo50k,halo-esports.gamepedia.com,https://web.archive.org/web/20030806005316/http://www.halodreamteam.com:80/images/fiftyk/tdtkrypt1.jpg,InternetArchive,TDT vs Krypt Game 1 Post Game Carnage Reporter,A@/href,378,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,352102645,144432,
https://halo-esports.gamepedia.com/Halo50k,halo-esports.gamepedia.com,https://web.archive.org/web/20030606235515/http://halo50k.com:80/images/pics/chart1.JPG,InternetArchive,Championship Bracket,A@/href,378,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,352102645,144432,
https://it.wikipedia.org/wiki/Basco_%28abbigliamento%29,it.wikipedia.org,https://web.archive.org/web/20071216052646/http://www.histoire-collection.com/catalog_01.html,InternetArchive,Copricapi militari storici dell'esercito francese,A@/href,597,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,377289218,172530,
https://it.wikipedia.org/wiki/Basco_%28abbigliamento%29,it.wikipedia.org,https://web.archive.org/web/20071126083918/http://army-surplus.co.uk/mm5/merchant.mvc,InternetArchive,Baschi marziali in un sito di surplus militare dell'esercito britannico,A@/href,597,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,377289218,172530,
https://it.wikipedia.org/wiki/Investimento_diretto_all'estero,it.wikipedia.org,https://web.archive.org/web/20100401202051/http://www.itint.gov.it/ice/cda/templates/strategia6_restyle.jsp,InternetArchive,Archiviato,A@/href,126,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,377320395,47227,
https://ja.wikipedia.org/wiki/%E5%90%8D%E5%8B%9D,ja.wikipedia.org,https://web.archive.org/web/20180111110223/http://www.mext.go.jp/b_menu/hakusho/nc/k19510510001/k19510510001.html,InternetArchive,昭和二十六年文化財保護委員会告示第二号(国宝及び重要文化財指定基準並びに特別史跡名勝天然記念物及び史跡名勝天然記念物指定基準),A@/href,196,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,379114789,62101,
https://lostmediawiki.com/index.php?title=Pok%C3%A9mon_Live!_(partially_found_professional_recording_footage_of_musical;_2000-2001)&diff=115975&oldid=63813,lostmediawiki.com,http://web.archive.org/web/20111105020553/http://www.youtube.com/watch?v=7llT8IgHkr4&gl=US&hl=en,InternetArchive,The clip,A@/href,142,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,414110388,110569,
https://lostmediawiki.com/index.php?title=Pok%C3%A9mon_Live!_(partially_found_professional_recording_footage_of_musical;_2000-2001)&diff=115975&oldid=63813,lostmediawiki.com,http://web.archive.org/web/20090908143752/http://www.youtube.com/user/craenerX,InternetArchive,craenerX (aka Cláudio Vasconcelos),A@/href,142,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,414110388,110569,
https://lostmediawiki.com/index.php?title=Pok%C3%A9mon_Live!_(partially_found_professional_recording_footage_of_musical;_2000-2001)&diff=115975&oldid=63813,lostmediawiki.com,http://web.archive.org/web/20011019041628/http://www.pokemon.com/events/live.html,InternetArchive,Archive of the official Pokémon website mentioning a home video release.,A@/href,142,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,414110388,110569,
https://lostmediawiki.com/index.php?title=Pok%C3%A9mon_Live!_(partially_found_professional_recording_footage_of_musical;_2000-2001)&diff=115975&oldid=63813,lostmediawiki.com,http://web.archive.org/web/20030104055909/http://pkmn.co.uk/?viewnews=1034880570,InternetArchive,News article on the UK tour's cancellation.,A@/href,142,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,414110388,110569,
https://mk.wikipedia.org/wiki/%D0%9A%D1%80%D0%BB%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE,mk.wikipedia.org,https://web.archive.org/web/20160304125710/http://www.nsi.bg/nrnm/show9.php?sid=2212&ezik=bul,InternetArchive,https://web.archive.org/web/20160304125710/http://www.nsi.bg/nrnm/show9.php?sid=2212&ezik=bul,A@/href,224,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,435374825,91817,
https://mk.wikipedia.org/wiki/%D0%9A%D1%80%D0%BB%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE,mk.wikipedia.org,https://www.webcitation.org/6Irx9OSLX?url=http://www.nsi.bg/ORPDOCS/Census2011_1.pop_by_age.xls,Webcitation,"„Национален статистически институт. Население по области, общини, населени места и възраст към 01.02",A@/href,224,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,435374825,91817,
https://narud.org/register-berlin-mitte/,narud.org,https://web.archive.org/web/20180815095939/https://www.paypal.com/cgi-bin/webscr,InternetArchive,,FORM@/action,105,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,447284741,50644,
https://narud.org/register-berlin-mitte/,narud.org,https://web.archive.org/web/20180815095939im_/https://www.paypalobjects.com/de_DE/DE/i/btn/btn_donateCC_LG.gif,InternetArchive,,INPUT@/src,105,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,447284741,50644,
https://no.wikipedia.org/wiki/Den_koptiske_katolske_kirke,no.wikipedia.org,https://web.archive.org/web/20100804153454/http://www.gcatholic.com/dioceses/data/rite-Cp.htm,InternetArchive,«Giga-Catholic Information» om den koptisk-katolske kirkens hierarki,A@/href,197,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,455276782,52717,
https://petterssonsblogg.se/2020/09/25/terrorattack-med-machete-i-paris-minst-tre-personer-skadade/,petterssonsblogg.se,https://web.archive.org/web/20170717141310/https:/expomakt.wordpress.com/,InternetArchive,Expomakt,A@/href,414,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,476446392,180493,
"https://ro.wikipedia.org/wiki/Condri%C8%9Ba,_Chi%C8%99in%C4%83u",ro.wikipedia.org,http://web.archive.org/web/20191220164853/https://a.cec.md/storage/ckfinder/files/alegeri%20locale%202019/lista%20primarilor%20ale%C8%99i.pdf,InternetArchive,„Lista primarilor aleși în cadrul alegerilor locale generale din 20 octombrie 2019”,A@/href,167,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,502356284,55823,
https://sh.wikipedia.org/wiki/Rausdorf_(Th%C3%BCringen),sh.wikipedia.org,"http://web.archive.org/web/20100919050210/http://www.destatis.de/jetspeed/portal/cms/Sites/destatis/Internet/DE/Content/Statistiken/Regionales/Gemeindeverzeichnis/Administrativ/AdministrativeUebersicht,templateId=renderPrint.psml",InternetArchive,njem. Saveznom zavodu za statistiku,A@/href,242,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,516899348,76209,
https://sh.wikipedia.org/wiki/Rausdorf_(Th%C3%BCringen),sh.wikipedia.org,"http://web.archive.org/web/20100827050647/http://www.destatis.de/jetspeed/portal/cms/Sites/destatis/Internet/DE/Content/Statistiken/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GV2000VJ/2Q__30062010__Auszug,property=file.xls",InternetArchive,Stanje,A@/href,242,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,516899348,76209,
https://sitenum.com/woolworths.co.za,sitenum.com,https://web.archive.org/web/*/woolworths.co.za,InternetArchive,View Wayback Machine History,A@/href,28,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,524257310,12756,
https://sr.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B1%D0%B0%D1%85%D1%83%D0%B4%D0%B8%D0%BD_%D0%9C%D1%83%D1%80%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%9B,sr.wikipedia.org,https://web.archive.org/web/20140227175755/http://www.ilustrator.rs/karikaturisti/Muran/Muran.html,InternetArchive,Архивирано,A@/href,109,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,533324170,56419,
https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF_%E0%AE%95%E0%AE%BF%E0%AE%B4%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81_%E0%AE%A8%E0%AE%BE%E0%AE%9F%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,ta.wikipedia.org,https://web.archive.org/web/20120106205757/http://iea.org/co2highlights/co2highlights.pdf,InternetArchive,பரணிடப்பட்டது,A@/href,365,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,545457042,120377,
https://tr.wikipedia.org/wiki/Larry_Wall,tr.wikipedia.org,https://web.archive.org/web/20120718142633/http://www.cpan.org/misc/lwall-quotes.txt.gz,InternetArchive,arşivlendi,A@/href,156,CC-MAIN-20201019145901-20201019175901-00002.warc.gz,562448796,46736,
